Filename,Slice (I->S),VertLevel,MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL)
single_subject/data/t2/t2_seg.nii.gz,169:189,3,0.8968661357666219,0.25393920907189405,7.718045204190882,1.5169800510814218
single_subject/data/t2/t2_seg.nii.gz,190:207,2,-0.24132060791680157,0.3945752580337589,4.5851653281009055,0.2445477449142163
